reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
1e3c08b0-a973-46c7-93ed-4945b1ad760c,Novandra Larasati,https://play-lh.googleusercontent.com/a-/ALV-UjXOjueOOYLm3-G0XDAlKZY-xFivIZyG6Jb2Kx1Wifzf9StceDNf1Q,"After updated to the latest version the apps become so laggy, so slow, really annoying!!! I've changed my internet connection from one to another network, switched from the apps installed on my mob to my tablet, cleared out the cache, logged out and re-login, restarted my phone, and so on, but still not perform. You might need to change your IT team since they seemed not doing their jobs good. Very bad e-shopping experience!!! Thumbs down!!!",1,218,2.58.21,8/2/2020 17:10,"Hi, sorry that makes you uncomfortable. You can try to use wifi, bro, for comparison, yes, for mastiin, if your internet network is stable, if it's still an obstacle, you can contact me on social media Shopee and infoin your username for us to help. ^AU",8/2/2020 17:55
3ede7c23-85c3-4999-9338-1c0dd22cc040,Tyan,https://play-lh.googleusercontent.com/a-/ALV-UjUlpCwQcoqR7Mf3mz0fXEQ4pphFB1YzYiV4ePSHRqV8dVYqYHbY,"The latest version is awful. It is very slow even though I have a stable and fast internet connection and it won't show some icons such as, like button, add to chart button, review page etc. Sometimes it does not even show the display of the products, so I had to restart it. It used to work just fine, but now it's just one of those apps that don't work well. Very disappointed.",1,171,,10/30/2020 5:17,"Hi there, sorry for the inconvenience. I suggest you to clear cache Shopee app and logout then login back. If any problems you can contact us through DM Instagram @shopee_id. Have a good day:) ^SN",10/30/2020 7:34
1ffb7fc4-9234-48d6-9e65-4c3d3e6f8e3a,Keisar Putra Ramadhan,https://play-lh.googleusercontent.com/a-/ALV-UjXfxCIGq5J3Bm53VHbA9WeaN5YXhqzqZf3xJZApHE3C3HV97v6t,"It's definitely a great e-commerce app, with tons of discount vouchers and events. But the farther this app grows the more bloated it seems, the UI is not clean anymore, filled with so many small icons and it made it feel clustered. Also the UX is getting worse, the item category are so far down below and I have to scroll through ads, live, etc, which I dont use/need. Also the pop ups and too much images on the starting position makes it load much slower and longer. Pls consider this",3,255,2.81.21,1/4/2022 7:50,,
ff0a6292-3c78-4489-9597-d1dab8afe558,ANNA ROSIDA,https://play-lh.googleusercontent.com/a-/ALV-UjUEL1vEzGFUZ-YhT4Eb8sqkyOroyhihASpjQnDsnnaKVCDoMfcn,"So DISAPPOINTED! Been years using this app, and very good at the beginning. And now its the worst. Lagging all the time, can't even open ""pulsa & data"" page, been trying frequently for 2 weeks! Cant even open the voucher page, have to reopen the app several times just to CO 1 item. Have done everything, log out log in, clear cache, update, and my internet connection is very stable. Can't understand why did you had to add useless feature like video etc!",2,627,2.94.13,10/22/2022 14:06,"Hi, sorry about that. Mimin advises you to update the application to the latest version, the internet must be stable. If there are problems, you can contact Live Chat, Thank you ^TJ",10/22/2022 16:03
4c17da8e-b540-419e-ac53-b78ec6d170b3,Eginata Kasan,https://play-lh.googleusercontent.com/a-/ALV-UjUc-uZwz9ai4WOUXaa-7jNGm1kbQK-nfQ9k9-uoy1djd_IiKTCH,"Great content, lots of sales and interesting items. But really one of the worst user experience ever!! Like how I cannot close Live video when browsing a store and it gets really slow after browsing for awhile. I have to close and reopen it multiple times cause it's unusable after a few minutes. Favorite app for shopping clothes though cause of the deals.",3,310,2.95.47,11/18/2022 7:08,"Hi, sorry for the problems with your application. Mimin advises you to make sure the network is in a stable range then you can clear cache on your Shopee application. after that, please log in and log out periodically, if you still have problems, you can inform me on live chat or DM on social media Shopee ^EM",11/18/2022 8:13
8dcf2b6e-0d33-4a94-8729-bdc3cc70a085,舞Mai,https://play-lh.googleusercontent.com/a-/ALV-UjUvP7uYB5SqdzIXohDbX3_2yaZn3WWaCl4P5KIqlFfO6GuSJmK5,"I hope shopee video feature would just be discarded, it makes the application too heavy. The application is now also running too slow, especially when searching for products the picture just doesn't show up and I have to close the app and open it again (EVEN SEVERAL TIMES!) the same happens when I want to edit profile it always says no connection even if my internet has no problem at all.",3,1397,2.95.52,1/14/2023 1:47,"Hai kak mai, we are sorry for the inconvenience this has caused to you. I would like to inform that you can update the Shopee app, clear cache, login logout, dan try periodically for 1x24 hours. If there are other problems, don't hesitate to contact me again via shopee_id. Stay safe 🙏🏻^EW",1/14/2023 3:09
302007c8-4e1d-4d67-8be8-0c5018cabee6,alice kuroo,https://play-lh.googleusercontent.com/a-/ALV-UjXnPDxHJPXpJc0d5-5hKK7Zq5cOGNrwfBATO_lKlbCBVKozxR6m,"Though it's my fave marketplace, the app is so slow. Too slow. VERY slow. It frustrates me so often bcs I have to restart the app all the time to get to what I want. I always update the app and even clear the cache regularly but no change in speed is ever shown. I'm still gonna use it, but it makes me mad often times too. It's like a toxic relationship lol. Hope you guys can fix this.",3,635,2.66.10,2/9/2021 0:44,"Hi, sorry for making you uncomfortable. Regarding your problem, I advise you to make sure you use a stable internet network. But if you still have problems, you can inform me on Shopee's official social media. I hope this helps 🙏 ^AH",2/9/2021 2:07
fc54fbe4-76af-45b8-af2e-2c31dbfd741f,Restu Annisa,https://play-lh.googleusercontent.com/a-/ALV-UjXtdNcn_N_4UQiXCPSmrtzJToA6-klpcEVFyjY3E7QW3blEO8bD,"After update this app became so slow, so much lag and the search result almost didn't show up. and to search for more than 10 minutes it would only result not responding and so I had no choice but close the app and comeback to search from the beginning. It's happened not only once. Almost everytime. Please fix ! The old version is much better than this new version with so many features.",1,194,,7/19/2020 12:39,"Hi, sorry for the obstacles. Please make sure that your Shopee application is the latest version. You can also clear the cache by going to My page> Settings> Information> Clear cache. Make sure your internet network is stable. You can try again periodically. If there any question, please contact us at Instagram DM @Shopee_ID. ^SM",7/19/2020 13:58
3746fc94-6f0e-44e5-ab30-8f5dd49ae700,Hayuningtyas Triwahyuni,https://play-lh.googleusercontent.com/a-/ALV-UjXv6494oqt4o40Vd0jtlob95qBWsdvSACVMsXlZg3B4tAooolE,"I have experienced 2 times the problem of not being able to select / change shipping services because the 'Change' option does not appear. According to CS suggestion, I try to check periodically for up to 1 hour and there is no change. Don't know at what time suddenly the delivery service has been automatically selected. Is there cheating? The Instagram admin answer is also only a template, it doesn't answer the problem. Really bothersome.",1,286,2.68.11,4/7/2021 1:28,"Hi, don't worry. If you want to choose a shipping service, you can still change the shipment type after payment, once within 1 hour. You can click Order Details> Shipping Information> Change. If you have any question, feel free to chat us on Shopee instagram account at @shopeecare_id . Thank you ^KK",4/6/2021 8:08
2141fc8f-43b4-41c0-bfb5-b7107c2ecc43,N L,https://play-lh.googleusercontent.com/a-/ALV-UjW94AeyepGOp70sdIwxv8PRgR6r89Z31ZUiVfwFMiJVRfY16Z77,"I'm very disappointed, this is my go to app when I want to shop online. But the app become so slow, and freezes after minute. I don't know what's wrong! I have stable connection, newest updated version, large storage space, I even regularly deleted the cache app. I hope you guys fix this and delete the useless features, it makes the app too heavy. Thanks",2,431,2.56.05,6/6/2020 0:09,,
08082810-694b-4adc-9888-7e7c79334048,Septiyanto Nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjVWT3gdpbmiJ4gIu8XBcxqJGO-N642FLvePDB5kOF4ebLucxYVM,"If you enabling people to change the expedition at the end, then just give the option right at the begining, the option right now is just stupid, wasting time, uneasy, and unclear. If you want to ""collaborate"" with some expedition, make sure it has STANDARD, or people will just sick of them. Some people really NEED the stuff they bought, having right place to buy is good, but getting the stuff they need ASAP is the most important. Please consider my comment.",1,196,2.82.06,4/5/2022 22:21,"Hi there Mr. Septiyanto, we're sorry for the inconvenience, we will accept your criticisms and suggestions to make Shopee's features and services even better, if you have any other problems, you can DM us via Shopee's official social media. Have a nice day 🙏 ^FL",4/6/2022 3:14
c4b3d97f-a982-41bd-b2c7-85ad047a099f,Kazuto Yuuki,https://play-lh.googleusercontent.com/a-/ALV-UjVnHRCHolattTo_XCC3k1v171JZrgr48L9bVBV6CbATv13Rg0a9,"WHAT AN HORRIBLE EXPERIENCE!!! I can't believe how complicated the system, authentication is nightmare, also search box is straight trash!! There are something i want to buy, when i search it on my PC i found so many results but when i tried to search on the phone it showed nothing!!! Shame on you Shopee! So many ads, so many promotion yet you failed to deliver such a basic feature which shouldn't be screwed on the first place. I never feel so frustrated when shopping like this before.",1,610,2.95.20,11/11/2022 7:47,"Hi, sorry in advance. Regarding your problem, I suggest making sure the internet network is stable, logging out and making sure you have updated the latest version of the Shopee application, try clearing the application cache. You can try periodically for 1x24 hours. If you are still having problems, contact me via Shopee Live Chat. Thanks ^ZN",11/11/2022 9:30
9faff5a2-22a6-498c-bfa2-0486ae3b07b5,047_Fasya Fadilla,https://play-lh.googleusercontent.com/a-/ALV-UjW2RdK_fLSQDLWltYuumyrFzrS-vI2eXHrjTIrjTkJ9Olz_WGE8,"This app is used to be my favorite e-commerce app, it was easy to use and the user interface are great, also it was safe to do the transactions. But, with the new policy, now we cannot even pick the delivery service. That is so inconvenience, because as a customer I have preference towards some delivery services that I think more fast and now because we cannot pick the delivery service, everything I bought arrived slower than I expected. I want the system change back to what it used to be.",2,380,2.68.11,4/7/2021 0:11,,
30961042-4965-41ab-bf4a-65616189d283,Betha Lynn,https://play-lh.googleusercontent.com/a/ACg8ocJg9HtT3DS2O31ucKBsBvBfY0pR0soQVqkUhsiyeDKwBp6kwQ=mo,"The app's been crashing A LOT since the last update. I'm not even opening any other app! EDIT: Shopee REALLY likes to blame internet connection and cache, it seems. Yes, my cache is cleared. Even the DATA has been cleared. I uninstalled and installed a few times. Yes my connection is stable. I can watch Netflix on HD without buffering at all. All my other apps run fine. I still have a lot of RAM available.",1,82,,1/6/2022 15:50,"Hello Betha, sorry for the obstacle. May I make sure you have clear cache and the internet network is stable. If you still have problems, please contact me at the Shopeecare twitter inbox. Good night ^EM",1/6/2022 15:36
349bf3b6-f406-4e5a-a860-23fdd636feca,Kanza,https://play-lh.googleusercontent.com/a-/ALV-UjWxM-L4C0ROvI9hPfOzI2_WAJfdpquX_MlbWCPywU9oTTx-PdNk,"this app is actually good but idk why it's super slow recently. it makes me upset sometimes because it's annoying i have to close the app first, remove all tabs then open it again and have to start from the beginning. also your free delivery system is sooooo complicated and it's not efficient at all. please fix your bugs and think again about your free delivery system. edited: it's super duper slow, it's lagging so much, it's freaking annoying.",2,640,2.94.13,11/1/2022 13:39,,
88755d70-325a-4af1-b3f9-78592c80d3a9,Anabel Arroyo,https://play-lh.googleusercontent.com/a/ACg8ocKT7bUYcCvrSet9GwDIrNjm1dEMmeMN_hLD6faCxz_estwt9w=mo,"The app keeps on crashing showing error pages. What's worse is that everytime I want to pay, an error page shows up and it becomes difficult for me to pay. I've updated, cleared cache, etc. This happened to me a few times and one time, my order was cancelled twice because I couldn't pay on time. Visited the CS, and they told me to do the instructions I've already done even though I told them. 1 CS agent told me that it's my the cache in my device. I've tried paying with three devices.",2,294,2.68.05,3/22/2021 6:01,,
543f4bb3-35df-4ccb-8482-d20b9526f194,Pricylia W.,https://play-lh.googleusercontent.com/a-/ALV-UjWh1hUSjpfVfOVIyb_MHEQM_0izHnZJhXsCNmg1fs0082ZknVc8lg,"It's so hard to send messages to the sellers, makes it hard to communicate with sellers. The AI on the message feature is also too sensitive they censor even my polite messages. What a violation to free speech. Returning the wrong order is also hard since the messaging feature is very slow to send videos, and the videos must be less than 30 MB. The UI/UX is also bad. The app is heavy and often lag. The search feature is also bad to identify the goods we search for. Garbage.",1,397,2.92.27,9/22/2022 1:35,,
94062d28-2f9e-4a88-a6bd-a36aced70d01,Audrey,https://play-lh.googleusercontent.com/a-/ALV-UjXIB1ZPVZKTwvxFATEbCi5ZmUQcJ8yCqywLetmToOb4ERAoPgjc,"Love this app, I use all the time and I buy stuff from here every single time, But I have a problem with it. Sometimes when I use it longer, It always load so slow and sometimes stuck, so I have to restart the app. And also there's a lot of bot in some reviews and that makes me unsure whether I should buy the product or not cause it could be a scam, so I hope you can fix that!! But overall it's a great app!",3,175,2.81.21,1/7/2022 10:04,,
aaf63da3-588c-43c6-bc29-59a667e69e3b,reshiwum,https://play-lh.googleusercontent.com/a-/ALV-UjWG6EwI2v09cGDopm3fhecQB59Ro3CgF8PTqgzHK_cq6OPE6CqO,"A good app with a plethora of varieties of shops and items, very generous with coupons and vouchers and discounts too...but the problem is mainly the performance. It gets pretty much unusable after some clicking, very laggy, stops suddenly a LOT, things won't load at all fpr no reason even though my connection is really good. UI is a bit clunky...can't say i haven't rage-quitted the app several times because of all these issues. Please get better in the near future...",2,196,2.95.52,1/15/2023 3:24,"Hi, I'm sorry for the problems with your application, I suggest making sure to update the application, the internet network used is stable, clear cache, and try again in the next 1x24 hours. If you are still having problems, you can chat with Mimin on Live Chat. Stay safe🙏 ^SP",1/15/2023 4:33
99d97236-6ff5-4ab7-9ee0-7592a179a7a4,Ken Arini Aisha Subroto (Ririn Subroto),https://play-lh.googleusercontent.com/a-/ALV-UjWEQa4ZAsKlJF2GUlzjyI0vng0mIZUP4gnc6kMuQA878NF1p0t4,"Nice app. Most helpful & easy access. Plenty of payment to choose. But now the star is reduced by 2. 1st, the shipping to my residence suddenly became ""EXPENSIVE"". Free shipping vouchers have no significant effect. 2nd, In the past, the buyer can choose the desired shipping service before checkout the payment. Now, this feature is automatically selected and can only be changed when the payment has been completed within the 1 hr time limit. This changeover is very troublesome. I hate it!!!!",3,113,2.68.11,4/3/2021 7:16,"Hi, Shopee updates the delivery option system according to the type of service you want, so Shopee can help you find the best delivery service. This feature also provides options where you can change the delivery service for (regular & economical) after paying, 1x / order within 1 hour after the order status changes to “Packaged”, Thank you ^CP",4/3/2021 8:30
f5b81132-e91d-4fbb-beea-1ec963b7b592,Arlo McHardyan,https://play-lh.googleusercontent.com/a-/ALV-UjU5YWJ_3IcXaVzdwBePnpyc6Mmhn7mCmEIEZKIij4wD9Gk5YOLF,"There's almost no use to critique here. They knew they're bad, slow, and terrible UI/UX but still, there are no improvement from the last few years. Now, it lagging a lot, even after i cleared all the cache and updated the app. The profile loads almost 5 minutes that i can't confirm and process my order. This is really sucks, considering i have to open my Laptop just because of this issues.",1,274,2.85.32,6/6/2022 2:51,"Hi sir, regarding application loading problems, currently there are no problems with the Shopee system. I suggest making sure your internet network is in a stable condition, Log Out and Log In again, Clear the application cache and try periodically within 1 x 24 hours. If you're still having trouble, you can contact me at DM IG Shopee_ID 🙏😊 ^TY",6/6/2022 3:11
e659000b-214b-4f5c-8315-76f987ff6eaa,Dewi van der Steen,https://play-lh.googleusercontent.com/a-/ALV-UjVMAsX6LOhlzN8PWz94ievxLDblPTbuU9qKhN1mHeTshTfXWZ8K,"I was hoping I could give a better rating than my previous review, but it seems like the app just hasn't improved at all. Whenever I spend several minutes on the app it starts to load very slow. All of a sudden just freezes and won't show any actions, I have to re-open the app when this happens which is very inconvenient. Your solutions r only ""make sure to update"" , ""clear cache"" and ""have stable internet connection"". Why add fooddelivery service when your main service is buggy. Please improve",1,965,2.84.10,3/7/2022 18:57,"Hi sis, I'm sorry for what happened🙏, and thank you for the advice given. Regarding your problem, let's share the details on DM on Shopeecare's twitter. who knows mimin can help and give a solution to the problem, wait for it sis 🙏 ^ HE",3/7/2022 20:07
52274889-b24b-4fcc-be53-8bc5474395af,Lee,https://play-lh.googleusercontent.com/a-/ALV-UjXrGwm-x0nHZaPbgGooGQXHgrdLe3HPGI1kEsyuNUTNRw04DyhM,"Just like everybody else, I thought it's just me, but the app is more and more lagging recently. And before you reply it, yes I do have stable connection, yes I did updated the app up to the T, and yes I clean the cache every single time. It doesn't change anything. It lags. Pictures won't upload and more than enough, the app just froze in the middle of transaction.",3,68,,7/5/2022 17:18,"hai kak, maaf ya udah buat kecewa, Terkait kendala kamu, mimin bantu saranin pastiin jaringan internet stabil, login-logout, pastikan juga kakak telah update aplikasi Shopee versi terbaru, dan lakukan clear cache aplikasi dan coba berkala 1x24 jam ya. Kalo masih berkendala, hubungi mimin di Call Center di 08001500702 atau Live Chat ya kak 🙏 ^RG
",7/5/2022 18:52
2bc1ffc8-462e-499e-a49e-35021f05aa47,Duchess of Potato Land (Jules),https://play-lh.googleusercontent.com/a-/ALV-UjU7ZNYhta9_nAUz9bfgUlSZ09jiT2S4o3-KkC_vzmv2Eswmw__R,"I've said this 99 times and I'll make it a hundred, this app is shite! have deep love-hate relationship with this app, on good days it's smooth as hell, on bad days it makes me want to throw my phone into the wall multiple times throughout the day. It's constantly updating every few days yet it still lagging (I see no improvement and it used up a lot of my data!!!) EVERY TIME I open it, I had to close and reopen whenever I see the pages start to go blank again. What a joke.",1,724,2.75.62,8/27/2021 11:14,"Hi, we are sorry for the inconvenience. Shopee always try to give the best for you, regarding the blank page problem, you can try to clear cache the apps. If you have any issue or question, please directly contact us at IG Shopee @ShopeeID. Wish you are more safe and comfortable shopping at Shopee. Have a great day 🙏 ^DZ",8/28/2021 3:17
7e12f6d8-4d1d-4347-86da-45b357524855,Cikjo,https://play-lh.googleusercontent.com/a-/ALV-UjX9rTplRdcKRDKyJxTIH9antFqelFxJbT2T-ago0v13WEZxs6Fu,"super laggy and slow. i have to refresh the app thousand times to actually checkout my shopping cart. everytime i search for an item, it doesn't show on the screen and i only get white blank screen, and usually it will stay like that unless i refresh it until it shows up, and it takes many refreshes. the UI is bad. many things pops up on the screen and honestly it bothers my shopping experience. and the filter function doesn't work properly.",1,504,2.59.10,8/7/2020 6:50,,
1a3f8046-76ac-455d-9448-8b020c8374b2,Rena,https://play-lh.googleusercontent.com/a-/ALV-UjUpmYTj4UDad-XnRjcf_yQMS3jj3SwEBslaATEEHXpqFp5UnOP1eg,"It used to be my favorite app to buy things. It was fast, simple and easy to use, you open the app, looking for stuff you want, order it and done. Now there are too many useless stuff, like story, i mean it's a marketplace not a social media. The more it updated the more slow the app become, lag & bugs are getting more annoying. Hopefully you guys can make it more simple like it used to be.",1,565,2.55.13,5/29/2020 9:32,,
250221bc-8e50-4179-8e2b-7d3182f9098e,mario billy,https://play-lh.googleusercontent.com/a-/ALV-UjWts8oC0bntviPl5ntNnPMvuReAablv15EITgvpXqEjtBODXOc,"Chat system is atrocious, and almost unusable. I can send text to seller / driver, but I can't read their replies. The only way to read them is through the system notifications, once i open it, nothing shows up.. Tried reinstalling to no avail. Seems like a appwide bug, cause it effect every chats. The whole experience with the app is also unpleasant to say the least. It's so sluggish, and payment loading page sometime fails to load.",3,79,2.92.27,9/23/2022 7:53,"I'm sorry for your trouble🙏 Mimin advises to make sure your Shopee application is in the latest state and your internet network is stable. after that you can also clear the cache and don't forget to log out and log in, you can try periodically. If you're still having problems, poke Mimin on Shopee's official social media, sis. Stay healthy🙏^",9/23/2022 8:26
